Id,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,Title,Body,Tags
"72658026","2022-06-17 10:36:16","23","1731","4","5","0","Clang and GCC disagree on whether overloaded function templates are ambiguous","<p>I'm trying to port some code written for GCC (8.2) to be compilable by Clang:</p>
<pre><code>#include &lt;tuple&gt;

struct Q{};

using TUP = std::tuple&lt;Q&gt;;


template&lt;typename Fn&gt;
inline
void feh(Fn&amp;, const std::tuple&lt;&gt;*)
{}

template&lt;typename Fn, typename H&gt;
inline
void feh(Fn&amp; fn, const std::tuple&lt;H&gt;*)
{
    fn(H{});
}

template&lt;typename  Fn, typename H, typename... R&gt;
inline
void feh(Fn&amp; fn, const std::tuple&lt;H, R...&gt;*)
{
    fn(H{});
    using Rest = const std::tuple&lt;R...&gt;*;
    feh&lt;Fn, R...&gt;(fn, static_cast&lt;Rest&gt;(nullptr));
}

template&lt;typename Tuple, typename Fn&gt;
inline
void fe(Fn&amp; fn, const Tuple  *  tpl =  nullptr)
{
    feh(fn, tpl);
}

int main()
{
    auto r = [] (Q const&amp;) {};
    TUP tup;
    fe&lt;TUP&gt;(r, &amp;tup);
}
</code></pre>
<p>GCC 8.2 (and 12.1) compiles the code just fine. However, Clang 11.0.0 (and 14.0.0) complains  that the call from <code>fe</code> to <code>feh</code> is ambiguous between <code>void feh(Fn&amp; fn, const std::tuple&lt;H&gt;*)  [with Fn = (lambda at &lt;source&gt;:38:14), H = Q]</code> and <code>void feh(Fn&amp; fn, const std::tuple&lt;H, R...&gt;*) [with Fn = (lambda at &lt;source&gt;:38:14), H = Q, R = &lt;&gt;]</code>.</p>
<p><a href=""https://godbolt.org/z/5E9M6a5c6"" rel=""noreferrer"">https://godbolt.org/z/5E9M6a5c6</a></p>
<p>Which compiler is right?</p>
<p>How can I write this code so both compilers accept it?</p>
<p>Both <code>if constexpr</code> and fold expressions would work in C++17, but this is a library header included by many projects, and not all of them are compiled with C++17. I need a solution which works in C++11.</p>
","<c++><c++11><language-lawyer>"
"72659587","2022-06-17 12:43:09","5","1806","5","8","0","org.postgresql.util.PSQLException: FATAL: role ""amigoscode"" does not exist","<p>I am a newbie to SpringBoot. I am trying to create a spring boot application which i am running using docker. when i run this app, i get the following error</p>
<pre><code>org.postgresql.util.PSQLException: FATAL: role &quot;amigoscode&quot; does not exist
</code></pre>
<p>I don't have any hint, as i am not able to trace this error. Role &quot;amigoscode&quot; already exists. I am attaching below the application.yml and docker-compose.yml</p>
<p>application.yml</p>
<pre><code>server:
  port: 8080

spring:
  application:
    name: customer
  datasource:
    password: password
    url: jdbc:postgresql://localhost:5432/customer
    username: amigoscode
  jpa:
    hibernate:
      ddl-auto: create-drop
    properties:
      hibernate:
        dialect: org.hibernate.dialect.PostgreSQLDialect
        format_sql: 'true'
    show-sql: 'true'
</code></pre>
<p>docker-compose.yml</p>
<pre><code>services:
  postgres:
    container_name: postgres
    image: postgres
    environment:
      POSTGRES_USER: amigoscode
      POSTGRES_PASSWORD: password
      PGDATA: /data/postgres
    volumes:
      - postgres:/data/postgres
    ports:
      - &quot;5432:5432&quot;
    networks:
      - postgres
    restart: unless-stopped

  pgadmin:
    container_name: pgadmin
    image: dpage/pgadmin4
    environment:
      PGADMIN_DEFAULT_EMAIL: ${PGADMIN_DEFAULT_EMAIL:-pgadmin4@pgadmin.org}
      PGADMIN_DEFAULT_PASSWORD: ${PGADMIN_DEFAULT_PASSWORD:-admin}
      PGADMIN_CONFIG_SERVER_MODE: 'False'
    volumes:
      - pgadmin:/var/lib/pgadmin
    ports:
      - &quot;5050:80&quot;
    networks:
      - postgres
    restart: unless-stopped

networks:
  postgres:
    driver: bridge

volumes:
  postgres:
  pgadmin:
</code></pre>
<p>Can you please guide me, what i might be doing wrong here? I have referred other similar question here, but none of them solves my issue. Thank you.</p>
","<postgresql><spring-boot><docker><docker-compose>"
"72664051","2022-06-17 19:37:51","34","11125","5","4","0","Android 33 - issues in manifest and layout files in Android Studio","<p>Currently in my Android app I have <code>targetSdkVersion 32</code> and in my AndroidManifest.xml file I have:</p>
<pre><code>&lt;application
    android:icon=&quot;@mipmap/ic_launcher&quot;
    android:label=&quot;@string/app_nameshort&quot;
    android:supportsRtl=&quot;false&quot;
    android:theme=&quot;@style/AppTheme&quot;&gt;
    
    &lt;activity android:name=&quot;.MainActivity&quot;
        android:screenOrientation=&quot;portrait&quot;
        tools:ignore=&quot;LockedOrientationActivity&quot;
        android:windowSoftInputMode=&quot;adjustPan&quot;
        android:exported=&quot;true&quot;&gt;
</code></pre>
<p>Everything is fine and working well.</p>
<p>However now when I am updating my app, Android Studio (Chipmunk | 2021.2.1) suggests to use <code>targetSdkVersion 33</code>. After I do that, there are issues in AndroidManifest.xml:</p>
<pre><code>unknown attribute android:supportsRtl
unknown attribute android:screenOrientation
unknown attribute android:windowSoftInputMode 
</code></pre>
<p>and also multiple issues in XML layout files. e.g.:</p>
<pre><code>unknown android:contentDescription
unknown android:layout_toEndOf
</code></pre>
<p>and much more...</p>
<p>I already tried to invalidate caches, rebuild the project, nothing helps. Only switching back to target version 32 helps. Are those attributes really deprecated or is there any issue? It doesn't say deprecated, just unknown.</p>
<p>I also deleted physically the files from cache folders, I also reinstalled the API 33 SDK, nothing helped.</p>
<p>I even reinstalled Android Studio, with no luck. Seems something is wrong with API 33 vs Android Studio.</p>
","<android><android-manifest>"
"72664578","2022-06-17 20:38:17","10","719","7","6","0","Functional composition of Optionals","<p>I have 2 Optionals (or Maybe objects) that I would like to combine so that I get the following results:</p>
<pre><code>                ||       first operand 
    second      ++-------------+-------------
    operand     ||    empty    | optional(x)
    ============||=============|=============
    empty       ||    empty    | optional(x)
    ------------++-------------+-------------
    optional(y) || optional(y) |optional(x+y)
</code></pre>
<p>In other words, a non-empty Optional always replaces/overwrites an empty one, and two non-empty Optionals are combined according to some <code>+</code> function.</p>
<p>Initially, I assumed that the standard monadic <code>flatMap</code> method would do the trick, but (at least in Java) <code>Optional.flatMap</code> always returns an empty optional when the original Optional was already empty (and I'm not sure if any other implementation would comply with the Monad Laws).</p>
<p>Then, as both operands are wrapped in the same monadic type, I figured that this might be a good job for an Applicative Functor. I tried a couple different functional libraries, but I couldn't implement the desired behavior with any of the <code>zip</code>/<code>ap</code> methods that I tried.</p>
<p>What I'm trying to do seems to me a fairly common operation that one might do with Optionals, and I realize that I could just write my own operator with the desired behavior. Still, I am wondering if there is a standard function/method in functional programming to achieve this common operation?</p>
<p><strong>Update:</strong> I removed the <code>java</code> tag, as I'm curious how other languages handle this situation</p>
","<functional-programming><monads><option-type><applicative>"
"72675056","2022-06-19 07:34:23","5","153","5","7","0","Add 1 to the first even digit in a srting","<p>I have a vector of numeric values in R</p>
<pre><code>x &lt;- c(4320, 5400, 6786)
</code></pre>
<p>For each of this values I want to get a new value, where I sum 1 to the first non 0 even digit (starting from the right). The resulting vector should be:</p>
<pre><code>[1] 4330  5500  6787
</code></pre>
<p>I haven't made any progresses so far. For numbers with only four digits, as in the example, I guess this could be accomplished with <code>stringr</code> and <code>ifelse</code> statements, iterating through each digit. But I was looking for a more general solution.</p>
<p><strong>EDIT</strong><br />
Additionally I also want to convert all the digits to the right of the focal number to 0. So I build on one of the solutions by @onyambu to get a slightly modified version.</p>
<pre><code>x &lt;- c(432095, 540100, 678507)

fun &lt;- function(x){
  y &lt;- max(which(as.numeric(x) %%2 == 0 &amp; x!='0'))
  x[y]&lt;- as.numeric(x[y]) + 1
  x[(y+1):length(x)] &lt;- 0 # line added to convert digits to the right to 0
  as.numeric(paste0(x, collapse=''))
}

y = sapply(strsplit(as.character(x), ''), fun)
print(y)
[1] 433000 550000 679000
</code></pre>
","<r>"
"72679147","2022-06-19 17:54:41","18","18748","4","6","0","How can I resolve the Chrome warning: The deferred DOM Node could not be resolved to a valid node","<p>I'm running a node.js project on a localhost server, and I've been doing this for months without seeing this, but recently, I've been getting this warning when I open the inspector:</p>
<pre><code>The deferred DOM Node could not be resolved to a valid node.
</code></pre>
<p>I usually go into the inspector on an element to check out some attribute, eventListener, or other info, but this warning is popping up and it doesn't take me to the element. It's been pretty annoying, and I don't really know why it started showing up or how to get rid of it. My only clue is that I was changing some initialization settings for my express sessions around the same time this appeared, but I'm not sure that this is related.</p>
<p>Has anyone else run into this before? How do you get rid of the warning?
Thanks!</p>
","<javascript><node.js><express><google-chrome-devtools><web-inspector>"
"72684930","2022-06-20 09:32:15","14","1472","5","8","0","Convert List<char[]> into an Array char[] without using System.arraycopy()","<p>What's a simple way to convert/flatten a <code>List&lt;char[]&gt;</code> to <code>char[]</code> in Java?</p>
<p>I know I can do it by iterating the <code>List</code> and using <code>System.arraycopy</code>,  but I'm wondering is there a simpler way to do it using Java 8 streams?</p>
<p>Maybe something like this, but without having to box the primitive <code>char</code> to <code>Character</code>:</p>
<pre><code>List&lt;char[]&gt; listOfCharArrays = ...

Character[] charArray =
    Stream.of(listOfCharArrays )
        .flatMap(List::stream)
        .toArray(Character[]::new);
</code></pre>
","<java><arrays><char><java-stream>"
"72694342","2022-06-21 01:07:32","10","1390","4","7","0","GDB does not load source lines from NASM","<p>I'm assembling an x86-64 program on Ubuntu with NASM:</p>
<pre><code>nasm -f elf64 -g -F dwarf -o foo.o foo.asm
ld -o foo foo.o
</code></pre>
<p>Source:</p>
<pre><code>section .text
    global _start
_start:
    mov rax, 60     ;SYS_exit
    mov rdi, 0      ;EXIT_SUCCESS
    syscall
</code></pre>
<p>Debugging the program with GDB does not show what file or line number an instruction comes from. For example, <code>break _start</code> shows &quot;Breakpoint 1 at 0x401000&quot; rather than &quot;Breakpoint 1 at 0x400080: file foo.asm, line 4.&quot; as shown in this <a href=""https://ncona.com/2019/12/debugging-assembly-with-gdb/"" rel=""noreferrer"">blog post</a>. Switching to <code>layout regs</code> shows &quot;No Source Available&quot; rather than where in the source the current instruction is found. <code>list</code> does show the source, but it switches back to &quot;No Source Available&quot; upon stepping to the next instruction.</p>
<p><code>objdump -g foo</code> seems to show that the required debug information is there:</p>
<pre><code>foo:     file format elf64-x86-64
...
The File Name Table (offset 0x1c):
  Entry Dir     Time    Size    Name
  1     0       0       0       foo.asm

 Line Number Statements:
  [0x00000028]  Extended opcode 2: set Address to 0x401000
  [0x00000033]  Special opcode 8: advance Address by 0 to 0x401000 and Line by 3 to 4
  [0x00000034]  Special opcode 76: advance Address by 5 to 0x401005 and Line by 1 to 5
  [0x00000035]  Special opcode 76: advance Address by 5 to 0x40100a and Line by 1 to 6
  [0x00000036]  Advance PC by 2 to 0x40100c
  [0x00000038]  Extended opcode 1: End of Sequence
</code></pre>
<p>Ubuntu 22.04, NASM 2.15.05, GDB 12.09</p>
","<assembly><gdb><x86-64><nasm>"
"72696783","2022-06-21 07:25:53","16","7007","7","5","0","VSCode removing React from imports on save","<p>after switching to vscode 1.68.1</p>
<p>every time on saving the file its automatically removing the React from the import
at first i though this could be an eslint issue as i am using eslint for formatting but after removing eslint plugin issue remains the same</p>
<p>here is my settings.json</p>
<pre class=""lang-json prettyprint-override""><code>{
    &quot;eslint.alwaysShowStatus&quot;: true,
    &quot;editor.formatOnSave&quot;: true,
    &quot;files.eol&quot;: &quot;\r\n&quot;,
    &quot;editor.codeActionsOnSave&quot;: {
        &quot;source.fixAll&quot;: true,
        &quot;source.organizeImports&quot;: true
    },
    &quot;editor.defaultFormatter&quot;: &quot;dbaeumer.vscode-eslint&quot;,
    &quot;prettier.arrowParens&quot;: &quot;avoid&quot;,
    &quot;prettier.embeddedLanguageFormatting&quot;: &quot;off&quot;,
    &quot;prettier.enable&quot;: false,
    &quot;eslint.format.enable&quot;: false,
   
    &quot;[css]&quot;: {
        &quot;editor.defaultFormatter&quot;: &quot;aeschli.vscode-css-formatter&quot;
    },
    &quot;[html]&quot;: {
        &quot;editor.defaultFormatter&quot;: &quot;vscode.html-language-features&quot;
    },
    &quot;[json]&quot;: {
        &quot;editor.defaultFormatter&quot;: &quot;vscode.json-language-features&quot;
    },
    &quot;[jsonc]&quot;: {
        &quot;editor.defaultFormatter&quot;: &quot;vscode.json-language-features&quot;
    }
}
</code></pre>
<p>and here is the .eslintrc</p>
<pre class=""lang-json prettyprint-override""><code>module.exports = {
    &quot;env&quot;: {
        &quot;browser&quot;: true,
        &quot;es6&quot;: true
    },
    &quot;extends&quot;: &quot;airbnb&quot;,
    &quot;globals&quot;: {
        &quot;Atomics&quot;: &quot;readonly&quot;,
        &quot;SharedArrayBuffer&quot;: &quot;readonly&quot;
    },
    &quot;parserOptions&quot;: {
        &quot;ecmaFeatures&quot;: {
            &quot;jsx&quot;: true
        },
        &quot;ecmaVersion&quot;: 2018,
        &quot;sourceType&quot;: &quot;module&quot;
    },
    &quot;plugins&quot;: [
        &quot;react&quot;, &quot;react-hooks&quot;
    ],
    &quot;rules&quot;: {
        &quot;linebreak-style&quot;: [&quot;error&quot;, &quot;windows&quot;],
        &quot;react/forbid-prop-types&quot;: 0,
        &quot;react/prop-types&quot;: 0,
        &quot;max-len&quot;: [&quot;error&quot;, { &quot;code&quot;: 220 }]
    },
    &quot;settings&quot;: {
        &quot;import/resolver&quot;: {
          &quot;node&quot;: {
            &quot;moduleDirectory&quot;: [&quot;node_modules&quot;, &quot;src/&quot;]
          }
        }
      }
};
</code></pre>
","<visual-studio-code><eslint><vscode-extensions>"
"72704941","2022-06-21 17:33:11","5","4202","5","4","0","How do I close dialog by clicking outside of it?","<p>How would you close <code>dialog</code> box by clicking outside of it in addition to clicking the <code>Esc</code> button?</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;!DOCTYPE html&gt;
&lt;html&gt;
&lt;body&gt;

&lt;p&gt;Click the button to show the dialog.&lt;/p&gt;

&lt;button onclick=""myFunction()""&gt;Show dialog&lt;/button&gt;

&lt;p&gt;&lt;b&gt;Note:&lt;/b&gt; Use the ""Esc"" button to close the modal.&lt;/p&gt;
&lt;p&gt;&lt;b&gt;Note:&lt;/b&gt; The dialog element is only supported in Chrome 37+, Safari 6+ and Opera 24+.&lt;/p&gt;

&lt;dialog id=""myDialog""&gt;This is a dialog window&lt;/dialog&gt;

&lt;script&gt;
function myFunction() { 
  document.getElementById(""myDialog"").showModal(); 
} 
&lt;/script&gt;

&lt;/body&gt;
&lt;/html&gt;</code></pre>
</div>
</div>
</p>
","<javascript><html>"
"72706073","2022-06-21 19:17:28","58","127535","9","6","0","AttributeError: partially initialized module 'cv2' has no attribute 'gapi_wip_gst_GStreamerPipeline' (most likely due to a circular import)","<p>This happened out of the blue, I was able to import cv2 but now I get 'AttributeError: partially initialized module 'cv2' has no attribute 'gapi_wip_gst_GStreamerPipeline' (most likely due to a circular import)' error when I import it. The things I tried:</p>
<p>1-uninstalling and installing opencv.
2-In cmd, I typed &quot;pip list&quot; and opencv-python package is listed. I ran &quot;python&quot; command and tried importing cv2 but I get the same error. Please help.</p>
","<python><opencv>"
"72712390","2022-06-22 08:50:18","6","684","6","4","0","Defining additional placeholder/property only in beans.xml","<p>I have a list of strings, that i would like to define in beans.xml.</p>
<pre><code>&lt;util:list id=&quot;myFractions&quot; value-type=&quot;java.lang.String&quot;&gt;
    &lt;value&gt;#{ T(com.myapp.longname.verylong.WelcomeController).RED_FRACTION }&lt;/value&gt;
    &lt;value&gt;#{ T(com.myapp.longname.verylong.WelcomeController).BLUE_FRACTION }&lt;/value&gt;
    &lt;value&gt;#{ T(${my.prefix}).GREEN_FRACTION }&lt;/value&gt;
&lt;/util:list&gt;
</code></pre>
<p>It works fine, but each time I need to write the full qualified constant's name <code>com.myapp.longname.verylong.WelcomeController</code>. I would like to write it only once. One solution I have found is to replace it with a property like <code>my.prefix</code> so I can write only my short prefix instead of the real full path. But then I will need to pollute the global &quot;namespace&quot; with property that is only needed once. I would like to define a placeholder only for this list or at least only for this beans.xml file. I have already tried to define a property directly in beans.xml with <code>PropertyPlaceholderConfigurer</code> and it works, but then all my inital properties are not available anymore.</p>
<p>So how can I avoid to  writing <code>com.myapp.longname.verylong.WelcomeController</code> each time in a list as a prefix and only define it once? Ideally something like</p>
<pre><code>&lt;util:list id=&quot;myFractions&quot; value-type=&quot;java.lang.String&quot;&gt;
    &lt;define-local-placeholder name=&quot;my.prefix&quot; value=&quot;com.myapp.longname.verylong.WelcomeController&quot; /&gt;
    &lt;value&gt;#{ T(${my.prefix}).RED_FRACTION }&lt;/value&gt;
    &lt;value&gt;#{ T(${my.prefix}).BLUE_FRACTION }&lt;/value&gt;
    &lt;value&gt;#{ T(${my.prefix}).GREEN_FRACTION }&lt;/value&gt;
&lt;/util:list&gt;
</code></pre>
","<java><spring><spring-boot>"
"72722600","2022-06-22 22:21:40","5","1419","5","8","0","Typescript `Array.join` literal return type","<p>I have an array like:</p>
<pre class=""lang-js prettyprint-override""><code>const arr = ['a', 'b'] as const;
// type: readonly [&quot;a&quot;, &quot;b&quot;]
</code></pre>
<p>Now I want to join the strings in the array:</p>
<pre class=""lang-js prettyprint-override""><code>const joined = arr.join('');
// type: string
</code></pre>
<p>My goal is to write a function that joins strings in an array and returns them as a literal string type (<code>&quot;ab&quot;</code>).</p>
<p>Does someone know <em>if</em> this is even possible? I think it should be, since all the type information needed is given. I don't expect a full solution to the problem - maybe just a hint for further research would be great.</p>
","<javascript><arrays><typescript><types><type-inference>"
"72733385","2022-06-23 16:11:14","5","470","5","11","0","Data structure for n-dimensional array / tensor such A[0, :, :] and A[1, :, :] can have different shapes","<p>With Python/Numpy, I'm working with n-dimensional data (ideally in a <code>ndarray</code>) such that:</p>
<ul>
<li><p><em>(1): <a href=""https://en.wikipedia.org/wiki/Irregular_matrix"" rel=""nofollow noreferrer"">ragged array</a></em></p>
<p>For example <code>A[0, :, :]</code>, ...,  <code>A[49, :, :]</code> can be of shape 100x100, and <code>A[50, :, :]</code> could be of shape 10000x10000: I don't want to create a ndarray of shape (..., 10000, 10000) because it would be a waste of space: <code>A[n, :, :]</code> only contains 100x100 coefficients for n = 0 .. 49.</p>
</li>
<li><p><em>(2): labeled indexing instead of positional indexing</em></p>
<p>I also would like to be able to work with <code>B[:, :, :, :, 202206231808]</code>, <code>B[:, :, :, :, 19700101000000]</code>, i.e. the last dimension would be a numerical timestamp in format YYYYMMDDhhmmss or more generally an integer label (not in a continuous 0 .. n-1 range)</p>
</li>
<li><p><em>(3): easy Numpy-like arithmetic</em></p>
<p>All of this should keep (as much as possible) all the standard Numpy operations such as <code>B.mean(axis=4)</code> to average the data on all timestamps, and similar useful Numpy operations, etc.</p>
</li>
<li><p><em>(4): serialization / random access</em></p>
<p>We should be able to save 100 GB of data in such a data structure, to disk. Then the next day, if we want to only modify a few values, we should be able to save it on disk without rewriting the full 100 GB file:</p>
<pre><code>x = datastore.open('datastore.dat')                              # open the data store, *without* loading everything in memory
x[20220624000000, :, :, :] = 0                                   # modify some values
x[20220510120000, :, :, :] -= x[20220510120000, :, :, :].mean()  # modify other values
x.close()                                                        # only a few bytes written to disk 
</code></pre>
</li>
</ul>
<p><strong>What is the right data structure for such a n-dimensional array, with Numpy or Pandas?</strong>
(NB: I will have probably 5 or 6 dimensions)</p>
","<python><pandas><numpy><multidimensional-array><sparse-matrix>"
"72745485","2022-06-24 14:22:41","11","14337","7","7","0","angular/cli reports 'this.tree.readText is not a function' when trying to generate a new component","<p>When I try to get angular/cli to generate a new component for me all it does is print the message</p>
<pre><code>this.tree.readText is not a function
</code></pre>
<p>and exits.</p>
<p>I am using Ubuntu 22.04 and using <code>ng</code> in a console window.
I am trying to generate a new component in a feature module. I am starting <code>ng</code> in the feature-module directory with the following command:</p>
<pre><code>ng g c components/my-new-component --change-detection OnPush
</code></pre>
<p>The working directory is similar to:</p>
<pre><code>~/Develop/my-project/src/app/feature-module
</code></pre>
<p>and I'm expecting four new files to be generated in the new folder</p>
<pre><code>~/Develop/my-project/src/app/feature-module/components/my-new-component/
</code></pre>
<p>as well as the module file</p>
<pre><code>~/Develop/my-project/src/app/feature-module/feature-module.module.ts
</code></pre>
<p>to be updated with the newly generated component.</p>
<p>I'm also getting this behavior on Ubunut 20.04.
A colleague has the same problem on his Mac (an M1) when using <code>ng</code> on the command line, but is not really hampered as he uses IntelliJ and has an extension for generateing new components, rather than using the command line.</p>
<p>I've tried googling the problem without any success. I've also tried deleting node_modules along with the package-lock.json file and reinstalling all packages but to no avail.</p>
<p>I'm using the following node/typescript/angular versions:</p>
<pre><code>     _                      _                 ____ _     ___
    / \   _ __   __ _ _   _| | __ _ _ __     / ___| |   |_ _|
   / △ \ | '_ \ / _` | | | | |/ _` | '__|   | |   | |    | |
  / ___ \| | | | (_| | |_| | | (_| | |      | |___| |___ | |
 /_/   \_\_| |_|\__, |\__,_|_|\__,_|_|       \____|_____|___|
                |___/
    

Angular CLI: 13.3.8
Node: 14.19.2
Package Manager: npm 6.14.17
OS: linux x64

Angular: 13.3.11
... animations, common, compiler, compiler-cli, core, forms
... language-service, platform-browser, platform-browser-dynamic
... router

Package                         Version
---------------------------------------------------------
@angular-devkit/architect       0.1303.8
@angular-devkit/build-angular   13.3.8
@angular-devkit/core            14.0.3
@angular-devkit/schematics      14.0.3
@angular/cdk                    13.3.9
@angular/cli                    13.3.8
@angular/material               13.3.9
@schematics/angular             14.0.3
rxjs                            6.6.7
typescript                      4.5.5
</code></pre>
<p>Does anyone have any idea what I'm doing wrong?</p>
<p><strong>UPDATE</strong></p>
<p>I tried creating a new project, adding a feature module and adding a component to the feature module - everything worked perfectly, so I suppose the problem is being caused by something in the project (or its structure) I'm working on. This is going to be fun...</p>
","<angular-cli><angular-eslint>"
"72753255","2022-06-25 10:52:45","9","876","5","9","0","How to detect the amount of almost-repetition in a text file?","<p>I am a programming teacher, and I would like to write a script that detects the amount of repetition in a C/C++/Python file. I guess I can treat any file as pure text.</p>
<p>The script's output would be the number of similar sequences that repeat. Eventually, I am only interested in a DRY's metric (how much the code satisfied the DRY principle).</p>
<p>Naively I tried to do a simple autocorrelation but it would be hard to find the proper threshold.</p>
<pre><code>u = open(&quot;find.c&quot;).read()
v = [ord(x) for x in u]
y = np.correlate(v, v, mode=&quot;same&quot;)
y = y[: int(len(y) / 2)]

x = range(len(y))
z = np.polyval(np.polyfit(x, y, 3), x)

f = (y - z)[: -5]
plt.plot(f)
plt.show();
</code></pre>
<p><a href=""https://i.stack.imgur.com/uNh7E.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/uNh7E.png"" alt=""enter image description here"" /></a></p>
<p>So I am looking at different strategies... I also tried to compare the similarities between each line, each group of 2 lines, each group of 3 lines ...</p>
<pre><code>import difflib
import numpy as np

lines = open(&quot;b.txt&quot;).readlines()
lines = [line.strip() for line in lines]

n = 3
d = []
for i in range(len(lines)):
    a = lines[i:i+n]
    
    for j in range(len(lines)):
        b = lines[j:j+n]
        if i == j: continue # skip same line
        group_size = np.sum([len(x) for x in a])
        if group_size &lt; 5: continue # skip short lines
        ratio = 0
        for u, v in zip(a, b):
            r = difflib.SequenceMatcher(None, u, v).ratio()
            ratio += r if r &gt; 0.7 else 0        
        d.append(ratio)
        
dry = sum(d) / len(lines)
</code></pre>
<p>In the following, we can identify some repetition at a glance:</p>
<pre><code>w = int(len(d) / 100)
e = np.convolve(d, np.ones(w), &quot;valid&quot;) / w * 10
plt.plot(range(len(d)), d, range(len(e)), e)
plt.show()
</code></pre>
<p><a href=""https://i.stack.imgur.com/E8j4n.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/E8j4n.png"" alt=""enter image description here"" /></a></p>
<p>Why not using:</p>
<pre><code>d = np.exp(np.array(d))
</code></pre>
<p><a href=""https://i.stack.imgur.com/W5D2L.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/W5D2L.png"" alt=""enter image description here"" /></a></p>
<p>Thus, <code>difflib</code> module looks promising, the <code>SequenceMatcher</code> does some magic (Levenshtein?), but I would need some magic constants as well (<code>0.7</code>)... However, this code is <code>&gt; O(n^2)</code> and runs very slowly for long files.</p>
<p>What is funny is that the amount of repetition is quite easily identified with attentive eyes (sorry to this student for having taken his code as a good bad example):</p>
<p><a href=""https://i.stack.imgur.com/sdTYo.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/sdTYo.png"" alt=""enter image description here"" /></a></p>
<p>I am sure there is a more clever solution out there.</p>
<p>Any hint?</p>
","<python><algorithm><analytics><similarity><code-duplication>"
"72799267","2022-06-29 09:47:07","22","54077","11","5","0","Why Laravel Vite Directive Not Working in My Project?","<p>I installed and configured laravel breeze and blade according to the <a href=""https://laravel.com/docs/9.x/starter-kits#breeze-and-blade"" rel=""noreferrer"">documentation</a> given by laravel. By default it uses Vite but somehow @vite directive is not working in my project and I don't know what I miss.</p>
<p><strong>tailwind.config.js</strong></p>
<pre><code>const defaultTheme = require('tailwindcss/defaultTheme');

/** @type {import('tailwindcss').Config} */
module.exports = {
    content: [
        './vendor/laravel/framework/src/Illuminate/Pagination/resources/views/*.blade.php',
        './storage/framework/views/*.php',
        './resources/views/**/*.blade.php',
    ],

    theme: {
        extend: {
            fontFamily: {
                sans: ['Nunito', ...defaultTheme.fontFamily.sans],
            },
        },
    },

    plugins: [require('@tailwindcss/forms')],
};
</code></pre>
<p><strong>vite.config.js</strong></p>
<pre><code>import { defineConfig } from 'vite';
import laravel from 'laravel-vite-plugin';

export default defineConfig({
    plugins: [
        laravel([
            'resources/css/app.css',
            'resources/js/app.js',
        ]),
    ]
});
</code></pre>
<p>The vite is compiling properly my js and css assets:
<a href=""https://i.stack.imgur.com/70E9x.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/70E9x.png"" alt=""enter image description here"" /></a></p>
<p>I then created a test blade template with <code>@vite</code> directive:</p>
<pre><code>&lt;!DOCTYPE html&gt;
&lt;html lang=&quot;{{ str_replace('_', '-', app()-&gt;getLocale()) }}&quot;&gt;
    &lt;head&gt;
        &lt;meta charset=&quot;utf-8&quot;&gt;
        &lt;meta name=&quot;viewport&quot; content=&quot;width=device-width, initial-scale=1&quot;&gt;
        &lt;meta name=&quot;csrf-token&quot; content=&quot;{{ csrf_token() }}&quot;&gt;

        &lt;title&gt;{{ config('app.name', 'Laravel') }}&lt;/title&gt;

&lt;!-- Fonts --&gt;
&lt;link rel=&quot;stylesheet&quot; href=&quot;https://fonts.googleapis.com/css2?family=Nunito:wght@400;600;700&amp;display=swap&quot;&gt;

&lt;!-- Scripts --&gt;
@vite(['resources/css/app.css', 'resources/js/app.js'])
&lt;/head&gt;
&lt;body&gt;
&lt;div class=&quot;font-sans text-gray-900 antialiased&quot;&gt;
    Hello World
&lt;/div&gt;
&lt;/body&gt;
&lt;/html&gt;
</code></pre>
<p>My test route:</p>
<pre><code>Route::get('/nice', function () {
    return view('test');
});
</code></pre>
<p>The output below shows that the <code>@vite</code> is not generating the appropriate script and link assets tag:</p>
<p><a href=""https://i.stack.imgur.com/WpI6z.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/WpI6z.png"" alt=""enter image description here"" /></a></p>
<p>My development environment is homestead, and I have laravel mix alongside since I am slowly upgrading our front-end to vite. I hope somebody here will be able to help me fix the issues and thank you.</p>
","<laravel><laravel-blade><vite>"
